match_id,home_team,away_team,home_goals,away_goals,result,home_player1,home_player2,home_player3,home_player4,home_player5,home_player6,home_player7,home_player8,home_player9,home_player10,home_player11,home_player12,home_player13,home_player14,away_player1,away_player2,away_player3,away_player4,away_player5,away_player6,away_player7,away_player8,away_player9,away_player10,away_player11,away_player12,away_player13,away_player14
22436,Crystal Palace,West Ham United,2,2,0, Julian Speroni , Scott Dann , James Tomkins , Patrick van Aanholt , Joel Ward , Luka Milivojevic , Jeffrey Schlupp , Ruben Loftus-Cheek , Yohan Cabaye , Andros Townsend , Wilfried Zaha , Timothy Fosu-Mensah , Bakary Sako ,, Joe Hart , Cheikhou Kouyate , Jose Fonte , Angelo Ogbonna , Edimilson Fernandes , Aaron Cresswell , Manuel Lanzini , Pablo Zabaleta , Mark Noble , Andre Ayew , Chicharito , Arthur Masuaku , Declan Rice , Michail Antonio 
22437,Leicester City,Everton,2,0,1, Kasper Schmeichel , Wes Morgan , Danny Simpson , Christian Fuchs , Harry Maguire , Demarai Gray , Wilfred Ndidi , Vicente Iborra , Ben Chilwell , Jamie Vardy , Riyad Mahrez , Marc Albrighton , Shinji Okazaki , Kelechi Iheanacho , Jordan Pickford , Ashley Williams , Jonjoe Kenny , Phil Jagielka , Leighton Baines , Kevin Mirallas , Idrissa Gueye , Tom Davies , Aaron Lennon , Wayne Rooney , Dominic Calvert-Lewin , Beni Baningime , Gylfi Sigurdsson , Oumar Niasse 
22438,Liverpool,Huddersfield Town,3,0,1, Simon Mignolet , Ragnar Klavan , Alberto Moreno , Joel Matip , Joseph Gomez , Jordan Henderson , James Milner , Georginio Wijnaldum , Daniel Sturridge , Mohamed Salah , Roberto Firmino , Alex Oxlade-Chamberlain , Emre Can , Dominic Solanke , Jonas Lossl , Zanka , Chris Lowe , Tommy Smith , Christopher Schindler , Danny Williams , Jonathan Hogg , Tom Ince , Rajiv van La Parra , Aaron Mooy , Laurent Depoitre , Florent Hadergjonaj , Steve Mounie , Elias Kachunga 
22439,Manchester United,Tottenham Hotspur,1,0,1, David de Gea , Phil Jones , Eric Bailly , Chris Smalling , Ander Herrera , Ashley Young  , Nemanja Matic , Antonio Valencia , Henrikh Mkhitaryan , Marcus Rashford , Romelu Lukaku , Matteo Darmian  , Jesse Lingard , Anthony Martial , Hugo Lloris , Toby Alderweireld , Eric Dier , Jan Vertonghen , Harry Winks , Ben Davies , Serge Aurier , Christian Eriksen , Moussa Sissoko , Dele Alli , Son Heung-Min , Mousa Dembele , Fernando Llorente ,
22440,Watford,Stoke City,0,1,-1, Heurelho Gomes , Kiko Femenia , Miguel Britos , Christian Kabasele , Jose Holebas , Richarlison , Andre Carrillo , Etienne Capoue , Abdoulaye Doucoure , Tom Cleverley , Troy Deeney , Will Hughes , Andre Gray ,, Jack Butland , Kevin Wimmer , Ryan Shawcross , Kurt Zouma , Mame Biram Diouf , Darren Fletcher , Erik Pieters , Joe Allen , Ramadan Sobhi , Xherdan Shaqiri , Eric Maxim Choupo-Moting , Charlie Adam , Saido Berahino ,
22441,West Bromwich Albion,Manchester City,2,3,-1, Ben Foster , Jonny Evans , Ahmed Hegazi , Gareth McAuley , Gareth Barry , Jake Livermore , Allan Nyom , Grzegorz Krychowiak , Kieran Gibbs , Salomon Rondon , Jay Rodriguez , Matt Phillips , James McClean , Hal Robson-Kanu , Ederson , Kyle Walker , Fabian Delph , John Stones , Nicolas Otamendi , Kevin De Bruyne , Fernandinho , David Silva , Leroy Sane , Bernardo Silva , Gabriel Jesus , Ilkay Gundogan , Raheem Sterling ,
22442,Chelsea,Manchester United,1,0,1, Thibaut Courtois , Cesar Azpilicueta , Andreas Christensen , Gary Cahill , Davide Zappacosta , NGolo Kante , Marcos Alonso , Tiemoue Bakayoko , Cesc Fabregas , Eden Hazard , Alvaro Morata , Antonio Rudiger , Willian , Daniel Drinkwater , David de Gea , Phil Jones , Eric Bailly , Chris Smalling , Ander Herrera , Ashley Young , Nemanja Matic , Antonio Valencia , Henrikh Mkhitaryan , Marcus Rashford , Romelu Lukaku , Jesse Lingard , Marouane Fellaini , Anthony Martial 
22443,Everton,Watford,3,2,1, Jordan Pickford , Michael Keane , Jonjoe Kenny , Phil Jagielka , Leighton Baines , Idrissa Gueye , Beni Baningime , Tom Davies , Oumar Niasse , Gylfi Sigurdsson , Wayne Rooney , Aaron Lennon , Dominic Calvert-Lewin , Ademola Lookman , Heurelho Gomes , Christian Kabasele , Kiko Femenia , Miguel Britos , Jose Holebas , Abdoulaye Doucoure , Will Hughes  , Tom Cleverley , Andre Gray , Andre Carrillo , Richarlison , Orestis Karnezis , Adrian Mariappa , Stefano Okaka  
22444,Huddersfield Town,West Bromwich Albion,1,0,1, Jonas Lossl , Christopher Schindler , Scott Malone , Zanka , Florent Hadergjonaj , Elias Kachunga , Aaron Mooy , Rajiv van La Parra , Jonathan Hogg , Laurent Depoitre , Tom Ince , Chris Lowe , Martin Cranie , Danny Williams , Ben Foster , Gareth McAuley , Ahmed Hegazi , Jonny Evans , Kieran Gibbs , Gareth Barry , Jake Livermore , Grzegorz Krychowiak , Allan Nyom , Jay Rodriguez , Hal Robson-Kanu , Matt Phillips , James McClean , Salomon Rondon 
22445,Manchester City,Arsenal,3,1,1, Ederson , Kyle Walker , Fabian Delph , John Stones , Nicolas Otamendi , Fernandinho , Kevin De Bruyne , David Silva , Raheem Sterling , Leroy Sane , Sergio Aguero , Ilkay Gundogan , Bernardo Silva , Gabriel Jesus , Petr Cech , Laurent Koscielny , Nacho Monreal , Francis Coquelin , Sead Kolasinac , Aaron Ramsey , Hector Bellerin , Granit Xhaka , Alex Iwobi , Mesut Ozil , Alexis Sanchez , Jack Wilshere , Olivier Giroud , Alexandre Lacazette 
22446,Newcastle United,AFC Bournemouth,0,1,-1, Robert Elliot , Javier Manquillo , Florian Lejeune , Jamaal Lascelles , DeAndre Yedlin , Christian Atsu , Isaac Hayden , Jonjo Shelvey , Matt Ritchie , Joselu , Dwight Gayle , Ciaran Clark , Jacob Murphy , Ayoze Perez , Asmir Begovic , Charlie Daniels , Simon Francis , Nathan Ake , Steve Cook , Marc Pugh , Andrew Surman , Harry Arter , Jordon Ibe , Callum Wilson , Joshua King , Adam Smith , Jermain Defoe ,
22447,Southampton,Burnley,0,1,-1, Fraser Forster , Virgil van Dijk , Maya Yoshida , Cedric Soares , Ryan Bertrand , Sofiane Boufal , Dusan Tadic , Steven Davis , Oriol Romeu , Nathan Redmond , Manolo Gabbiadini , James Ward-Prowse , Shane Long , Charlie Austin , Nick Pope , Ben Mee , James Tarkowski , Matthew Lowton , Stephen Ward , Jack Cork , Steven Defour , Robbie Brady , Johann Gudmundsson , Chris Wood , Jeff Hendrick , Sam Vokes , Ashley Barnes ,
22448,Stoke City,Leicester City,2,2,0, Jack Butland , Kevin Wimmer , Ryan Shawcross , Kurt Zouma , Mame Biram Diouf , Darren Fletcher , Erik Pieters , Joe Allen , Ramadan Sobhi , Xherdan Shaqiri , Eric Maxim Choupo-Moting , Saido Berahino , Peter Crouch ,, Kasper Schmeichel , Harry Maguire , Christian Fuchs , Danny Simpson , Wes Morgan , Vicente Iborra , Demarai Gray , Wilfred Ndidi , Riyad Mahrez , Shinji Okazaki , Jamie Vardy , Andy King , Marc Albrighton , Kelechi Iheanacho 
22449,Swansea City,Brighton and Hove Albion,0,1,-1, Lukasz Fabianski , Kyle Naughton , Sam Clucas , Federico Fernandez , Alfie Mawson , Tom Carroll , Ki Sung-yueng , Leroy Fer , Tammy Abraham , Nathan Dyer , Jordan Ayew , Wayne Routledge , Luciano Narsingh , Oliver McBurnie , Mat Ryan , Gaetan Bong , Lewis Dunk , Shane Duffy , Bruno , Dale Stephens , Jose Izquierdo , Anthony Knockaert , Davy Propper , Glenn Murray , Pascal Gross , Solly March , Tomer Hemed , Isaiah Brown 
22450,Tottenham Hotspur,Crystal Palace,1,0,1, Paulo Gazzaniga , Davinson Sanchez , Eric Dier , Jan Vertonghen , Serge Aurier , Danny Rose  , Harry Winks , Christian Eriksen , Moussa Sissoko , Son Heung-Min , Harry Kane , Ben Davies  , Mousa Dembele , Fernando Llorente , Julian Speroni , Joel Ward , Mamadou Sakho , Timothy Fosu-Mensah , Scott Dann , Ruben Loftus-Cheek , Luka Milivojevic , Yohan Cabaye , Jeffrey Schlupp , Wilfried Zaha , Andros Townsend , Bakary Sako ,,
22451,West Ham United,Liverpool,1,4,-1, Joe Hart , Cheikhou Kouyate , Winston Reid , Angelo Ogbonna , Edimilson Fernandes , Aaron Cresswell , Pedro Obiang , Mark Noble , Andre Ayew , Chicharito , Manuel Lanzini , Diafra Sakho , Marko Arnautovic , Andy Carroll , Simon Mignolet , Ragnar Klavan , Joel Matip , Joseph Gomez , Alberto Moreno , Georginio Wijnaldum , Alex Oxlade-Chamberlain , Sadio Mane , Emre Can , Mohamed Salah , Roberto Firmino , Dejan Lovren , James Milner , Dominic Solanke 
22452,Arsenal,Tottenham Hotspur,2,0,1, Petr Cech , Nacho Monreal , Laurent Koscielny , Shkodran Mustafi , Aaron Ramsey , Sead Kolasinac , Hector Bellerin , Granit Xhaka , Alexandre Lacazette , Mesut Ozil , Alexis Sanchez , Alex Iwobi , Francis Coquelin ,, Hugo Lloris , Jan Vertonghen , Davinson Sanchez , Eric Dier , Moussa Sissoko , Mousa Dembele , Ben Davies , Christian Eriksen , Kieran Trippier , Dele Alli , Harry Kane , Harry Winks , Son Heung-Min , Fernando Llorente 
22453,AFC Bournemouth,Huddersfield Town,4,0,1, Asmir Begovic , Nathan Ake , Steve Cook , Simon Francis , Charlie Daniels , Andrew Surman , Marc Pugh , Jordon Ibe , Harry Arter , Joshua King , Callum Wilson , Adam Smith , Lewis Cook , Dan Gosling , Jonas Lossl , Florent Hadergjonaj , Zanka , Scott Malone , Martin Cranie , Tom Ince , Rajiv van La Parra , Elias Kachunga , Aaron Mooy , Danny Williams , Laurent Depoitre , Abdelhamid Sabiri , Collin Quaner , Steve Mounie 
22454,Brighton and Hove Albion,Stoke City,2,2,0, Mat Ryan , Lewis Dunk , Gaetan Bong , Shane Duffy , Bruno , Jose Izquierdo , Davy Propper , Anthony Knockaert , Dale Stephens , Pascal Gross , Glenn Murray , Ezequiel Schelotto , Solly March , Isaiah Brown , Lee Grant , Kevin Wimmer , Kurt Zouma , Ryan Shawcross , Joe Allen , Darren Fletcher , Erik Pieters , Mame Biram Diouf , Ramadan Sobhi , Eric Maxim Choupo-Moting , Xherdan Shaqiri , Peter Crouch ,,
22455,Burnley,Swansea City,2,0,1, Nick Pope , James Tarkowski , Stephen Ward , Matthew Lowton , Ben Mee , Steven Defour , Robbie Brady , Johann Gudmundsson , Jack Cork , Jeff Hendrick , Ashley Barnes , Sam Vokes ,,, Lukasz Fabianski , Kyle Naughton , Alfie Mawson , Federico Fernandez , Martin Olsson , Leroy Fer , Renato Sanches , Sam Clucas , Tammy Abraham , Nathan Dyer , Jordan Ayew , Luciano Narsingh , Ki Sung-yueng , Wilfried Bony 
22456,Crystal Palace,Everton,2,2,0, Julian Speroni , Scott Dann , Mamadou Sakho , Joel Ward , Jeffrey Schlupp , Ruben Loftus-Cheek , Luka Milivojevic , James McArthur , Yohan Cabaye , Wilfried Zaha , Andros Townsend , Jason Puncheon , Christian Benteke ,, Jordan Pickford , Jonjoe Kenny , Michael Keane , Phil Jagielka , Leighton Baines , Morgan Schneiderlin , Idrissa Gueye , Gylfi Sigurdsson , Aaron Lennon , Ademola Lookman , Oumar Niasse , Tom Davies , Dominic Calvert-Lewin , Sandro Ramirez 
22457,Leicester City,Manchester City,0,2,-1, Kasper Schmeichel , Wes Morgan , Harry Maguire , Christian Fuchs , Danny Simpson , Riyad Mahrez , Wilfred Ndidi , Vicente Iborra , Demarai Gray , Marc Albrighton , Jamie Vardy , Kelechi Iheanacho , Islam Slimani , Shinji Okazaki , Ederson , Vincent Kompany , Kyle Walker , John Stones , Fabian Delph , Kevin De Bruyne , David Silva , Fernandinho , Leroy Sane , Raheem Sterling , Gabriel Jesus , Eliaquim Mangala , Ilkay Gundogan , Bernardo Silva 
22458,Liverpool,Southampton,3,0,1, Simon Mignolet , Ragnar Klavan , Trent Alexander-Arnold , Dejan Lovren , Alberto Moreno , Coutinho , Georginio Wijnaldum , Jordan Henderson , Mohamed Salah , Sadio Mane , Roberto Firmino , James Milner , Alex Oxlade-Chamberlain , Emre Can , Fraser Forster , Cedric Soares , Virgil van Dijk , Wesley Hoedt , Ryan Bertrand , Dusan Tadic , Sofiane Boufal , Oriol Romeu , Nathan Redmond , Steven Davis , Shane Long , James Ward-Prowse , Charlie Austin , Manolo Gabbiadini 
22459,Manchester United,Newcastle United,4,1,1, David de Gea , Chris Smalling , Antonio Valencia , Ashley Young , Victor Lindelof , Marcus Rashford , Nemanja Matic , Paul Pogba , Anthony Martial , Juan Mata , Romelu Lukaku , Ander Herrera , Marouane Fellaini , Zlatan Ibrahimovic , Robert Elliot , Florian Lejeune , DeAndre Yedlin , Ciaran Clark , Javier Manquillo , Jacob Murphy , Isaac Hayden , Jonjo Shelvey , Matt Ritchie , Joselu , Dwight Gayle , Mohamed Diame , Rolando Aarons , Aleksandar Mitrovic 
22460,Watford,West Ham United,2,0,1, Heurelho Gomes , Christian Kabasele , Adrian Mariappa , Miguel Britos , Kiko Femenia , Tom Cleverley , Marvin Zeegelaar , Abdoulaye Doucoure , Will Hughes , Richarlison , Andre Gray  , Jose Holebas , Roberto Pereyra , Andre Carrillo  , Joe Hart , Angelo Ogbonna , Winston Reid , Aaron Cresswell , Pablo Zabaleta , Cheikhou Kouyate , Mark Noble , Pedro Obiang , Marko Arnautovic , Manuel Lanzini , Andy Carroll , Arthur Masuaku , Diafra Sakho ,
22461,West Bromwich Albion,Chelsea,0,4,-1, Ben Foster , Jonny Evans , Ahmed Hegazi , Gareth McAuley , Jake Livermore , Kieran Gibbs , Gareth Barry , Grzegorz Krychowiak , Matt Phillips , Jay Rodriguez , Salomon Rondon , James McClean , Oliver Burke , Claudio Yacob , Thibaut Courtois , Andreas Christensen , Gary Cahill , Cesar Azpilicueta , Cesc Fabregas , NGolo Kante , Davide Zappacosta , Tiemoue Bakayoko , Marcos Alonso , Eden Hazard , Alvaro Morata , Willian , Daniel Drinkwater , Pedro 
22462,Burnley,Arsenal,0,1,-1, Nick Pope , Matthew Lowton , James Tarkowski , Ben Mee , Stephen Ward , Johann Gudmundsson , Jack Cork , Robbie Brady , Steven Defour , Ashley Barnes , Jeff Hendrick , Chris Wood ,,, Petr Cech , Shkodran Mustafi , Nacho Monreal , Laurent Koscielny , Hector Bellerin , Aaron Ramsey , Sead Kolasinac , Granit Xhaka , Alexandre Lacazette , Alexis Sanchez , Alex Iwobi , Jack Wilshere , Danny Welbeck ,
22463,Crystal Palace,Stoke City,2,1,1, Wayne Hennessey , Jeffrey Schlupp , Joel Ward , Mamadou Sakho , James Tomkins , Ruben Loftus-Cheek , James McArthur , Yohan Cabaye , Luka Milivojevic , Wilfried Zaha , Andros Townsend , Christian Benteke ,,, Lee Grant , Kevin Wimmer , Ryan Shawcross , Kurt Zouma , Darren Fletcher , Joe Allen , Mame Biram Diouf , Erik Pieters , Eric Maxim Choupo-Moting , Ramadan Sobhi , Xherdan Shaqiri , Jese , Peter Crouch ,
22464,Huddersfield Town,Manchester City,1,2,-1, Jonas Lossl , Christopher Schindler , Zanka , Scott Malone , Tommy Smith , Tom Ince , Jonathan Hogg , Rajiv van La Parra , Danny Williams , Aaron Mooy , Laurent Depoitre , Chris Lowe , Collin Quaner , Steve Mounie , Ederson , Kyle Walker , Nicolas Otamendi , Vincent Kompany , Fabian Delph , Kevin De Bruyne , Fernandinho , David Silva , Leroy Sane , Raheem Sterling , Sergio Aguero , Eliaquim Mangala , Ilkay Gundogan , Gabriel Jesus 
22465,Liverpool,Chelsea,1,1,0, Simon Mignolet , Joseph Gomez , Ragnar Klavan , Joel Matip , Alberto Moreno , Jordan Henderson , James Milner , Coutinho , Mohamed Salah , Daniel Sturridge , Alex Oxlade-Chamberlain , Sadio Mane , Adam Lallana , Georginio Wijnaldum , Thibaut Courtois , Cesar Azpilicueta , Gary Cahill , Andreas Christensen , NGolo Kante , Daniel Drinkwater , Tiemoue Bakayoko , Marcos Alonso , Davide Zappacosta , Alvaro Morata , Eden Hazard , Willian , Cesc Fabregas , Pedro 
22466,Manchester United,Brighton and Hove Albion,1,0,1, David de Gea , Chris Smalling , Ashley Young , Antonio Valencia , Victor Lindelof , Nemanja Matic , Anthony Martial , Marcus Rashford , Juan Mata , Paul Pogba , Romelu Lukaku , Henrikh Mkhitaryan , Marouane Fellaini , Zlatan Ibrahimovic , Mat Ryan , Bruno , Gaetan Bong , Lewis Dunk , Shane Duffy , Davy Propper , Dale Stephens , Anthony Knockaert , Pascal Gross , Solly March , Glenn Murray , Tomer Hemed , Jose Izquierdo , Isaiah Brown 
22467,Newcastle United,Watford,0,3,-1, Robert Elliot , Ciaran Clark , DeAndre Yedlin , Javier Manquillo , Florian Lejeune , Matt Ritchie , Mohamed Diame , Jacob Murphy , Jonjo Shelvey , Joselu , Dwight Gayle , Mikel Merino , Aleksandar Mitrovic , Ayoze Perez , Heurelho Gomes , Adrian Mariappa , Christian Kabasele , Miguel Britos , Tom Cleverley , Kiko Femenia , Marvin Zeegelaar , Abdoulaye Doucoure , Andre Gray , Richarlison , Will Hughes , Sebastian Prodl , Roberto Pereyra , Andre Carrillo 
22468,Southampton,Everton,4,1,1, Fraser Forster , Cedric Soares , Virgil van Dijk , Wesley Hoedt , Ryan Bertrand , Dusan Tadic , Pierre-Emile Hojbjerg , Sofiane Boufal , James Ward-Prowse , Steven Davis , Charlie Austin , Maya Yoshida , Mario Lemina , Shane Long , Jordan Pickford , Jonjoe Kenny , Michael Keane , Phil Jagielka , Leighton Baines , Morgan Schneiderlin , Idrissa Gueye , Gylfi Sigurdsson , Aaron Lennon , Dominic Calvert-Lewin , Kevin Mirallas , Ashley Williams , Ademola Lookman , Nikola Vlasic 
22469,Swansea City,AFC Bournemouth,0,0,0, Lukasz Fabianski , Martin Olsson , Kyle Naughton , Alfie Mawson , Mike van der Hoorn , Ki Sung-yueng , Renato Sanches , Roque Mesa , Tom Carroll , Wilfried Bony , Jordan Ayew , Leroy Fer , Tammy Abraham ,, Asmir Begovic , Adam Smith , Charlie Daniels , Steve Cook , Nathan Ake , Andrew Surman , Harry Arter  , Jordon Ibe , Marc Pugh , Callum Wilson , Joshua King , Dan Gosling , Lewis Cook  , Benik Afobe 
22470,Tottenham Hotspur,West Bromwich Albion,1,1,0, Hugo Lloris , Jan Vertonghen , Davinson Sanchez , Eric Dier , Kieran Trippier , Ben Davies , Dele Alli , Harry Winks , Christian Eriksen , Harry Kane , Son Heung-Min , Mousa Dembele , Fernando Llorente ,, Ben Foster , Ahmed Hegazi , Jonny Evans , Allan Nyom , Matt Phillips , Kieran Gibbs , Gareth Barry , Jake Livermore , Sam Field , Salomon Rondon , Jay Rodriguez , Claudio Yacob , James McClean , Hal Robson-Kanu 
22471,West Ham United,Leicester City,1,1,0, Joe Hart , Angelo Ogbonna , Aaron Cresswell , Winston Reid , Pablo Zabaleta , Marko Arnautovic , Arthur Masuaku  , Manuel Lanzini , Pedro Obiang , Cheikhou Kouyate , Andy Carroll , Andre Ayew , Diafra Sakho  ,, Kasper Schmeichel , Wes Morgan , Harry Maguire , Christian Fuchs , Danny Simpson , Wilfred Ndidi , Vicente Iborra , Marc Albrighton , Demarai Gray  , Riyad Mahrez , Jamie Vardy , Ben Chilwell , Islam Slimani  ,
22472,Arsenal,Huddersfield Town,5,0,1, Petr Cech , Nacho Monreal , Laurent Koscielny , Shkodran Mustafi , Aaron Ramsey , Hector Bellerin , Sead Kolasinac , Granit Xhaka , Alexandre Lacazette , Mesut Ozil , Alexis Sanchez , Jack Wilshere , Olivier Giroud , Danny Welbeck , Jonas Lossl , Christopher Schindler , Martin Cranie , Zanka , Jonathan Hogg , Chris Lowe , Florent Hadergjonaj , Aaron Mooy , Steve Mounie , Collin Quaner , Elias Kachunga , Dean Whitehead , Danny Williams , Laurent Depoitre 
22473,AFC Bournemouth,Burnley,1,2,-1, Asmir Begovic , Simon Francis , Nathan Ake , Charlie Daniels , Steve Cook , Jordon Ibe , Harry Arter , Andrew Surman , Marc Pugh , Joshua King , Callum Wilson , Ryan Fraser , Lewis Cook , Jermain Defoe , Nick Pope , Ben Mee , James Tarkowski , Stephen Ward , Phil Bardsley , Robbie Brady , Jack Cork , Steven Defour , Johann Gudmundsson , Jeff Hendrick , Chris Wood , Ashley Westwood , Sam Vokes , Ashley Barnes 
22474,Brighton and Hove Albion,Crystal Palace,0,0,0, Mat Ryan , Shane Duffy , Bruno , Lewis Dunk , Markus Suttner , Jose Izquierdo , Dale Stephens , Davy Propper , Anthony Knockaert , Glenn Murray , Pascal Gross , Solly March , Isaiah Brown , Tomer Hemed , Wayne Hennessey , Jeffrey Schlupp , James Tomkins , Joel Ward , Mamadou Sakho , Andros Townsend , Luka Milivojevic , Ruben Loftus-Cheek , Yohan Cabaye , Christian Benteke , Wilfried Zaha , James McArthur ,,
22475,Leicester City,Tottenham Hotspur,2,1,1, Kasper Schmeichel , Danny Simpson , Ben Chilwell , Wes Morgan , Harry Maguire , Riyad Mahrez , Wilfred Ndidi , Vicente Iborra , Marc Albrighton , Shinji Okazaki , Jamie Vardy , Demarai Gray , Hamza Choudhury , Islam Slimani , Hugo Lloris , Jan Vertonghen , Eric Dier , Davinson Sanchez , Mousa Dembele , Christian Eriksen , Serge Aurier , Moussa Sissoko , Danny Rose , Dele Alli , Harry Kane , Erik Lamela , Son Heung-Min , Fernando Llorente 
22476,Watford,Manchester United,2,4,-1, Heurelho Gomes , Sebastian Prodl , Christian Kabasele , Adrian Mariappa , Marvin Zeegelaar , Will Hughes , Tom Cleverley , Kiko Femenia , Abdoulaye Doucoure , Andre Gray , Richarlison , Andre Carrillo , Roberto Pereyra , Troy Deeney , David de Gea , Victor Lindelof , Marcos Rojo , Chris Smalling , Antonio Valencia , Paul Pogba , Ashley Young , Nemanja Matic , Romelu Lukaku , Anthony Martial , Jesse Lingard , Ander Herrera , Zlatan Ibrahimovic , Marcus Rashford 
22477,West Bromwich Albion,Newcastle United,2,2,0, Ben Foster , Ahmed Hegazi , Allan Nyom , Jonny Evans , Gareth Barry , Matt Phillips , Kieran Gibbs , Jake Livermore , Sam Field , Hal Robson-Kanu , Salomon Rondon , Grzegorz Krychowiak , James McClean , Claudio Yacob , Karl Darlow , Ciaran Clark , Chancel Mbemba , Florian Lejeune , DeAndre Yedlin , Isaac Hayden , Matt Ritchie , Jacob Murphy , Ayoze Perez , Mikel Merino , Joselu , Jonjo Shelvey , Rolando Aarons , Aleksandar Mitrovic 
22478,Chelsea,Swansea City,1,0,1, Thibaut Courtois , Gary Cahill , Andreas Christensen , Antonio Rudiger , Davide Zappacosta , NGolo Kante , Cesc Fabregas , Marcos Alonso , Willian , Alvaro Morata , Pedro , Victor Moses , Eden Hazard , Daniel Drinkwater , Lukasz Fabianski , Mike van der Hoorn , Kyle Naughton , Martin Olsson , Alfie Mawson , Renato Sanches , Tom Carroll , Roque Mesa , Ki Sung-yueng , Wilfried Bony , Jordan Ayew , Wayne Routledge , Leroy Fer , Oliver McBurnie 
22479,Everton,West Ham United,4,0,1, Jordan Pickford , Cuco Martina , Jonjoe Kenny , Ashley Williams , Mason Holgate , Idrissa Gueye , Gylfi Sigurdsson , Tom Davies , Wayne Rooney , Aaron Lennon , Dominic Calvert-Lewin  , Beni Baningime , Nikola Vlasic  , Ademola Lookman , Joe Hart , Pablo Zabaleta , Angelo Ogbonna , Aaron Cresswell , Winston Reid , Arthur Masuaku , Manuel Lanzini , Marko Arnautovic , Cheikhou Kouyate , Pedro Obiang , Andre Ayew , Michail Antonio , Declan Rice , Diafra Sakho 
22480,Manchester City,Southampton,2,1,1, Ederson , Kyle Walker , Nicolas Otamendi , Fabian Delph , Vincent Kompany , Kevin De Bruyne , Ilkay Gundogan , Fernandinho , Gabriel Jesus , Raheem Sterling , Sergio Aguero , David Silva , Bernardo Silva ,, Fraser Forster , Wesley Hoedt , Maya Yoshida , Ryan Bertrand , Virgil van Dijk , Cedric Soares , Oriol Romeu , Nathan Redmond , Mario Lemina , Pierre-Emile Hojbjerg , Shane Long , Sam McQueen , Sofiane Boufal , Charlie Austin 
22481,Stoke City,Liverpool,0,3,-1, Lee Grant , Bruno Martins Indi , Kurt Zouma , Ryan Shawcross , Joe Allen , Darren Fletcher , Erik Pieters , Mame Biram Diouf , Xherdan Shaqiri , Peter Crouch , Eric Maxim Choupo-Moting , Charlie Adam , Jese ,, Simon Mignolet , Dejan Lovren , Alberto Moreno , Joseph Gomez , Joel Matip , Roberto Firmino , Georginio Wijnaldum , Sadio Mane , Emre Can , Alex Oxlade-Chamberlain , Dominic Solanke , James Milner , Jordan Henderson , Mohamed Salah 
22482,Arsenal,Manchester United,1,3,-1, Petr Cech , Laurent Koscielny , Shkodran Mustafi , Nacho Monreal , Aaron Ramsey , Sead Kolasinac , Granit Xhaka , Hector Bellerin , Alexandre Lacazette , Mesut Ozil , Alexis Sanchez , Alex Iwobi , Olivier Giroud , Danny Welbeck , David de Gea , Victor Lindelof , Marcos Rojo , Chris Smalling , Antonio Valencia , Paul Pogba , Ashley Young  , Nemanja Matic , Romelu Lukaku , Anthony Martial , Jesse Lingard , Matteo Darmian , Ander Herrera , Marcus Rashford  
22483,AFC Bournemouth,Southampton,1,1,0, Asmir Begovic , Simon Francis , Nathan Ake , Charlie Daniels , Adam Smith , Junior Stanislas , Ryan Fraser  , Andrew Surman , Lewis Cook , Joshua King , Jermain Defoe , Jordon Ibe , Benik Afobe  , Callum Wilson , Fraser Forster , Wesley Hoedt , Ryan Bertrand , Jeremy Pied , Virgil van Dijk , Oriol Romeu , James Ward-Prowse , Steven Davis , Dusan Tadic , Sofiane Boufal , Charlie Austin , Mario Lemina , Nathan Redmond , Manolo Gabbiadini 
22484,Brighton and Hove Albion,Liverpool,1,5,-1, Mat Ryan , Shane Duffy , Lewis Dunk , Bruno , Gaetan Bong , Davy Propper , Anthony Knockaert , Isaiah Brown , Dale Stephens , Pascal Gross , Glenn Murray , Ezequiel Schelotto , Solly March , Jose Izquierdo , Simon Mignolet , Dejan Lovren , Emre Can , Georginio Wijnaldum , Jordan Henderson , James Milner , Coutinho , Andrew Robertson , Trent Alexander-Arnold , Mohamed Salah , Roberto Firmino , Alex Oxlade-Chamberlain , Marko Grujic , Dominic Solanke 
22485,Chelsea,Newcastle United,3,1,1, Thibaut Courtois , Andreas Christensen , Antonio Rudiger , Cesar Azpilicueta , Cesc Fabregas , Marcos Alonso , NGolo Kante , Victor Moses , Daniel Drinkwater , Eden Hazard , Alvaro Morata , Gary Cahill , Willian , Tiemoue Bakayoko , Karl Darlow , Florian Lejeune , Chancel Mbemba , Ciaran Clark , Mohamed Diame , Matt Ritchie , Mikel Merino , Javier Manquillo , Dwight Gayle , Ayoze Perez , Jacob Murphy , DeAndre Yedlin , Jonjo Shelvey , Isaac Hayden 
